lg,item,syn,sentence,condition,headn,attn,verbn,source_file,language,leftward_entropy,leftward_attn_diff,leftward_attn_to_head,leftward_attn_to_attractor,nsubj_entropy,nsubj_attn_diff,nsubj_attn_to_head,nsubj_attn_to_attractor,top5_layer,top5_entropy,top5_attn_diff,top5_attn_to_head,top5_attn_to_attractor,top5_head_in_top5
russian,19,0,Окна в сады из-за сильного холодного ветра было закрыто,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.3998739,0.04951504060200047,0.1715275710754632,0.12201253047346275,1.5437865,0.009000537035933346,0.02023066628855811,0.011230129252624762,8,2.4123633,0.04271141067147255,0.06711712603767712,0.02440571536620458,0.3333333333333333
russian,19,0,Окна в сады из-за сильного холодного ветра были закрыты,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.3910874,0.03269140630183595,0.15892115636176102,0.12622975005992507,1.560158,0.011937771231919608,0.023377447649696556,0.011439676417776946,8,2.3640664,0.033338623121380806,0.05967565377553304,0.026337030654152233,0.3333333333333333
russian,20,0,Ответ на вопрос из-за недостаточного знания материала был неверным,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.4120333,-0.10578895469652345,0.12976287093186614,0.2355518256283896,1.5976638,-0.008103439395343333,0.02207811022317461,0.03018154961851794,8,2.4977155,-0.036659019688765206,0.0709008698662122,0.10755988955497742,0.3333333333333333
russian,20,0,Ответ на вопрос из-за недостаточного знания материала были неверными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.4069498,-0.06547108208695149,0.1572749876055838,0.2227460696925353,1.5935682,0.005021812336861883,0.029095824614472635,0.024074012277610753,8,2.4854434,0.008188006778558096,0.09459173182646434,0.08640372504790624,0.6666666666666666
russian,20,0,Ответ на вопросы из-за недостаточного знания материала был неверным,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3762734,-0.11255133753115855,0.1265127247321439,0.23906406226330243,1.575396,0.009868568046561613,0.02639723818538905,0.016528670138827438,8,2.485872,-0.0008895595868428549,0.06883062918980916,0.06972018877665202,0.3333333333333333
russian,20,0,Ответ на вопросы из-за недостаточного знания материала были неверными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.3531356,-0.1125938570125113,0.1356712029186039,0.2482650599311152,1.5749806,0.008771627323038282,0.027816888240643153,0.019045260917604872,8,2.4851463,0.01544217144449552,0.08504609763622284,0.06960392619172732,0.3333333333333333
russian,20,0,Ответы на вопрос из-за недостаточного знания материала был неверным,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.5161184,-0.04865366228682433,0.16767979538706754,0.21633345767389187,1.566058,-0.005616640889570764,0.015303988798304009,0.020920629687874774,8,2.5590456,0.02848091224829356,0.10211136937141418,0.07363045712312062,0.0
russian,20,0,Ответы на вопрос из-за недостаточного знания материала были неверными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.5248637,-0.030732456273147985,0.17514162952520287,0.20587408579835084,1.5515733,-0.0036479255565886122,0.01793271963747706,0.021580645194065672,8,2.5512984,0.01921144624551137,0.10031883915265401,0.08110739290714264,0.3333333333333333
russian,20,0,Ответы на вопросы из-за недостаточного знания материала был неверным,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.4852623,-0.04656139906944764,0.17033175235005232,0.21689315141949994,1.5296896,0.003822855853034653,0.015230036578412919,0.011407180725378266,8,2.5321324,0.034943090130885444,0.08196479702989261,0.047021706899007164,0.0
russian,20,0,Ответы на вопросы из-за недостаточного знания материала были неверными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.4626459,-0.08415788278651586,0.15072151159909358,0.23487939438560942,1.5508233,0.002291604628087009,0.017147023386437567,0.014855418758350556,8,2.534351,0.02345927556355794,0.08320474624633789,0.059745470682779946,0.0
russian,21,0,Очередь в театр из-за большого наплыва туристов была бесконечной,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.5179788,0.10702345116004798,0.23658032529588696,0.12955687413583897,1.6861076,0.017816212423522597,0.04534772153756949,0.027531509114046893,8,2.4654028,0.06010638425747553,0.09573910882075627,0.03563272456328074,0.0
russian,21,0,Очередь в театр из-за большого наплыва туристов были бесконечными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.5290141,0.10159932018158244,0.2485835873496581,0.14698426716807564,1.6724708,0.008631736864638462,0.036037444481400484,0.027405707616762025,8,2.5439804,0.03916469092170397,0.08199965208768845,0.042834961165984474,0.3333333333333333
russian,21,0,Очередь в театры из-за большого наплыва туристов была бесконечной,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.4932837,0.08436534575516604,0.22775102844845088,0.14338568269328486,1.6894795,0.023054309405796405,0.04393219721723252,0.020877887811436117,8,2.438218,0.06638696168859799,0.0918743833899498,0.025487421701351803,0.0
russian,21,0,Очередь в театры из-за большого наплыва туристов были бесконечными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.5103378,0.06237491710618824,0.23221727030653233,0.1698423532003441,1.6818298,0.015080404842444177,0.03607152644761135,0.020991121605167175,8,2.5360508,0.053875005493561424,0.08237415800491969,0.02849915251135826,0.3333333333333333
russian,21,0,Очереди в театр из-за большого наплыва туристов была бесконечной,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.4866205,0.1356316581062051,0.25638387531304546,0.12075221720684036,1.6522883,0.011661626550938265,0.03874996797514115,0.027088341424202887,8,2.3794997,0.0548946683605512,0.08892018472154935,0.034025516360998154,0.0
russian,21,0,Очереди в театр из-за большого наплыва туристов были бесконечными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.5048811,0.11399792715357186,0.2510037565587852,0.13700582940521333,1.6927248,-0.00040141260457138284,0.030628253223241038,0.03102966582781242,8,2.5377686,0.025525988390048344,0.07253490140040715,0.04700891301035881,0.3333333333333333
russian,21,0,Очереди в театры из-за большого наплыва туристов была бесконечной,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.4528648,0.10300327412657957,0.23838568822887407,0.1353824141022945,1.6468749,0.015304054083693338,0.0356110943315363,0.020307040247842963,8,2.2679214,0.05411722262700399,0.07474852601687114,0.020631303389867146,0.0
russian,21,0,Очереди в театры из-за большого наплыва туристов были бесконечными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.495689,0.07523296028816115,0.23336637262318002,0.15813341233501887,1.6935803,0.009636945495498669,0.03055057259777377,0.020913627102275102,8,2.5162675,0.0405877660959959,0.0691095640261968,0.028521797930200894,0.3333333333333333
russian,22,0,Переправа через ручей из-за тяжёлых погодных условий была опасной,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.5213774,0.1305857758282773,0.23011154089607674,0.09952576506779943,1.6641167,0.010004226549640668,0.03932902603079693,0.029324799481156263,8,2.526721,0.09452641382813454,0.1260867416858673,0.03156032785773277,0.3333333333333333
russian,22,0,Переправа через ручей из-за тяжёлых погодных условий были опасными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.4993267,0.14491860035733609,0.2496852190913275,0.10476661873399137,1.6436684,0.018838573236845336,0.047096466426232025,0.028257893189386693,8,2.5479496,0.10857849568128586,0.1422420417269071,0.03366354604562124,0.3333333333333333
russian,22,0,Переправа через ручьи из-за тяжёлых погодных условий была опасной,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.5430253,0.11065729982836843,0.2185875024111801,0.10793020258281168,1.6516111,0.02738650220218998,0.04174075496900713,0.01435425276681715,8,2.5346127,0.08724537864327431,0.12679549803336462,0.03955011939009031,0.3333333333333333
russian,22,0,Переправа через ручьи из-за тяжёлых погодных условий были опасными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.5266112,0.09646575013006468,0.22264635186721402,0.12618060173714932,1.6274908,0.03090421505959125,0.045545602981213795,0.014641387921622543,8,2.5555565,0.08514109626412392,0.12919767946004868,0.04405658319592476,0.3333333333333333
russian,22,0,Переправы через ручей из-за тяжёлых погодных условий была опасной,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.525345,0.11504791321685334,0.21595303489791473,0.1009051216810614,1.6486722,0.00892019913543474,0.038005004340895786,0.029084805205461042,8,2.513626,0.08570147926608722,0.11645638942718506,0.030754910161097843,0.3333333333333333
russian,22,0,Переправы через ручей из-за тяжёлых погодных условий были опасными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.5148551,0.11875577905914222,0.2266968183361925,0.10794103927705029,1.6517491,0.005783815489838032,0.035102908936667586,0.029319093446829553,8,2.5448596,0.08978850146134694,0.1240963414311409,0.03430783996979395,0.3333333333333333
russian,22,0,Переправы через ручьи из-за тяжёлых погодных условий была опасной,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.5429953,0.09842692859549823,0.20806718157651752,0.10964025298101927,1.6263183,0.01891574693000112,0.033122981163589756,0.014207234233588634,8,2.5097554,0.07190714093546073,0.10596286753813426,0.03405572660267353,0.3333333333333333
russian,22,0,Переправы через ручьи из-за тяжёлых погодных условий были опасными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.5332844,0.08135918552072946,0.21056975031614264,0.12921056479541318,1.6346376,0.01896118011384491,0.03409499641687471,0.015133816303029799,8,2.5458426,0.079922325288256,0.11909480144580205,0.03917247615754604,0.3333333333333333
russian,23,0,Песня про поезд для большинства отставных машинистов была грустной,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.3400725,-0.1797483569738688,0.21703075982804876,0.3967791168019176,1.7059435,-0.012480998398077309,0.02530652652547493,0.03778752492355224,8,2.3504,0.12855617702007294,0.1741107553243637,0.04555457830429077,1.0
russian,23,0,Песня про поезд для большинства отставных машинистов были грустными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.2414241,-0.10926289672643179,0.2773129433146096,0.3865758400410414,1.6205366,-0.009182833195909535,0.01973579763976021,0.028918630835669746,8,2.3215413,0.12935931235551834,0.16118697822093964,0.031827665865421295,1.0
russian,23,0,Песня про поезда для большинства отставных машинистов была грустной,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3454431,-0.1840781833132496,0.2111400741065154,0.395218257419765,1.7183955,-0.026492739374689857,0.02274153802868015,0.04923427740337001,8,2.3775096,0.09893561154603958,0.16510623693466187,0.06617062538862228,1.0
russian,23,0,Песня про поезда для большинства отставных машинистов были грустными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.2631185,-0.13538132811481773,0.2564577639237541,0.3918390920385718,1.6674125,-0.027598090815575006,0.018318662424375833,0.045916753239950835,8,2.381868,0.06080585718154907,0.1298680305480957,0.06906217336654663,1.0
russian,23,0,Песни про поезд для большинства отставных машинистов была грустной,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.3617027,-0.10547015003321576,0.2681680442074139,0.37363819424062966,1.6644709,0.00556282573357012,0.030328735751976012,0.02476591001840589,8,2.3316214,0.14289644733071327,0.15985620021820068,0.01695975288748741,1.0
russian,23,0,Песни про поезд для большинства отставных машинистов были грустными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.3591048,-0.12998989760599217,0.2547815408957831,0.38477143850177525,1.6956269,-0.001738765905209616,0.02858573505683154,0.030324500962041156,8,2.3981645,0.1232544407248497,0.15735676884651184,0.03410232812166214,1.0
russian,23,0,Песни про поезда для большинства отставных машинистов была грустной,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.3551862,-0.093625860514112,0.2705388662945552,0.3641647268086672,1.6766325,-0.006720117777144596,0.02954652726078407,0.03626664503792867,8,2.3731158,0.12043339759111404,0.1533045768737793,0.03287117928266525,1.0
russian,23,0,Песни про поезда для большинства отставных машинистов были грустными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.347781,-0.1385630109722115,0.2460767003332876,0.38463971130549907,1.7186434,-0.016765884326660728,0.025722448878281477,0.042488333204942205,8,2.44818,0.08588850870728493,0.14417511224746704,0.058286603540182114,1.0
russian,24,0,Письмо про поход из маленького сибирского посёлка было отправлено,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.3200248,-0.21224677864520344,0.1793361644813558,0.3915829431265593,1.5246857,-0.014059584579137974,0.025972235335950132,0.040031819915088106,8,2.2268298,-0.029589228332042694,0.08387130498886108,0.11346053332090378,1.0
russian,24,0,Письмо про поход из маленького сибирского посёлка были отправлены,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.2731289,-0.18389738388650584,0.1606991693348391,0.34459655322134497,1.4049475,-0.012430765006813827,0.014837557047591477,0.027268322054405304,8,1.7663357,0.004202723503112793,0.07066717743873596,0.06646445393562317,1.0
russian,24,0,Письмо про походы из маленького сибирского посёлка было отправлено,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.313206,-0.2545802159627783,0.15845168173109414,0.41303189769387244,1.5329752,-0.007119389360359213,0.0288396059666514,0.035958995327010614,8,2.2194533,-0.06155630946159363,0.0702635794878006,0.13181988894939423,0.0
russian,24,0,Письмо про походы из маленького сибирского посёлка были отправлены,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.2820163,-0.274068518862623,0.12697048397312755,0.40103900283575056,1.396786,-0.01466219036064625,0.014442757809971212,0.029104948170617463,8,1.7902803,-0.0488293394446373,0.053504280745983124,0.10233362019062042,1.0
russian,24,0,Письма про поход из маленького сибирского посёлка было отправлено,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.3133832,-0.1162484817148652,0.19976355806575158,0.31601203978061676,1.4448955,-0.00812525472572081,0.02602061834186382,0.03414587306758463,8,1.8837337,0.021531395614147186,0.08497343957424164,0.06344204396009445,1.0
russian,24,0,Письма про поход из маленького сибирского посёлка были отправлены,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.1945171,-0.12702616688329726,0.1735630142269656,0.3005891811102629,1.3645618,-0.00044574394938389216,0.02762871011000333,0.028074454059387223,8,1.6671202,-0.003508239984512329,0.059733591973781586,0.06324183195829391,1.0
russian,24,0,Письма про походы из маленького сибирского посёлка было отправлено,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.3570961,-0.1255038930423325,0.21805533037113492,0.3435592234134674,1.5089825,-0.001592187574667081,0.03238942636526256,0.03398161393992964,8,2.1284778,0.054458118975162506,0.12262003123760223,0.06816191226243973,1.0
russian,24,0,Письма про походы из маленького сибирского посёлка были отправлены,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.2038864,-0.1803913590294542,0.15581126131291967,0.33620262034237386,1.3505878,-0.0006361713014894854,0.028273886145326298,0.028910057446815785,8,1.6722398,-0.01690063625574112,0.05218489468097687,0.06908553093671799,0.0
russian,25,0,План на выходной из-за визита назойливых родственников был разрушен,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.3360966,-0.07513910690810074,0.18835601076310096,0.2634951176712017,1.5548009,-0.01970214955137617,0.02436497640802815,0.04406712595940432,8,2.5465388,0.021215736865997314,0.1117608646551768,0.09054512778917949,1.0
russian,25,0,План на выходной из-за визита назойливых родственников были разрушены,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.3247963,-0.05239839776477953,0.19435015865583524,0.24674855642061477,1.5172296,-0.016454101481229173,0.02397517765050732,0.04042927913173649,8,2.5300288,0.07924184203147888,0.14011482894420624,0.060872986912727356,1.0
russian,25,0,План на выходные из-за визита назойливых родственников был разрушен,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3444207,0.11435960054201035,0.2772467308077396,0.16288713026572926,1.5618192,0.003398424246265008,0.025699661751651295,0.022301237505386286,8,2.529207,0.057478355864683785,0.12722099820772806,0.06974264234304428,1.0
russian,25,0,План на выходные из-за визита назойливых родственников были разрушены,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.3574604,0.05942003393235235,0.24144703669441323,0.18202700276206088,1.5417762,0.008154486370570741,0.026779358231136512,0.01862487186056577,8,2.510928,0.1003030426800251,0.14788331339756647,0.047580270717541374,1.0
russian,25,0,Планы на выходной из-за визита назойливых родственников был разрушен,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.3146013,-0.09283835948975305,0.17478905853958454,0.2676274180293376,1.5490265,-0.016372207119264053,0.02576064520460087,0.04213285232386492,8,2.5185597,0.06205949311455091,0.1318843737244606,0.0698248806099097,1.0
russian,25,0,Планы на выходной из-за визита назойливых родственников были разрушены,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.3641752,-0.11140864304306154,0.1491959089045487,0.26060455194761023,1.5923901,-0.026622775151955717,0.02365317785802484,0.050275953009980556,8,2.548234,-0.025890829662481945,0.07661253710587819,0.10250336676836014,0.3333333333333333
russian,25,0,Планы на выходные из-за визита назойливых родственников был разрушен,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.3590754,0.060941076786124496,0.2380090797196929,0.1770680029335684,1.5654597,0.008524621558368039,0.02809947184568303,0.019574850287314993,8,2.4785984,0.08448977768421173,0.13575994968414307,0.051270171999931335,1.0
russian,25,0,Планы на выходные из-за визита назойливых родственников были разрушены,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.4015307,0.016977341117539405,0.20586360712436924,0.18888626600682984,1.6021065,0.006768773716064932,0.02846203494834542,0.02169326123228049,8,2.534352,0.05088308701912562,0.10679300874471664,0.055909921725591026,0.6666666666666666
russian,26,0,Поездка на остров для молодых влюблённых студентов была незабываемой,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.38276,0.10249326054472477,0.3571189195150509,0.2546256589703262,1.5053675,0.011353498847652698,0.029189566168179238,0.01783606732052654,8,2.3559828,0.123850017786026,0.1521754413843155,0.02832542359828949,1.0
russian,26,0,Поездка на остров для молодых влюблённых студентов были незабываемыми,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.3130958,0.15654624439775944,0.397222766559571,0.2406765221618116,1.4988645,0.01784729200017839,0.02990018013456393,0.012052888134385542,8,2.3426507,0.12960997596383095,0.15361621975898743,0.02400624379515648,1.0
russian,26,0,Поездка на острова для молодых влюблённых студентов была незабываемой,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3414342,0.06910305744968355,0.3488227111753076,0.2797196537256241,1.5469983,-0.0004352835831271995,0.02825883397699728,0.028694117560124476,8,2.3427887,0.12952467240393162,0.152841255068779,0.023316582664847374,1.0
russian,26,0,Поездка на острова для молодых влюблённых студентов были незабываемыми,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.2838026,0.12316672012675553,0.38898057641927153,0.26581385629251597,1.5373727,0.006568076112471089,0.030610358642479706,0.02404228253000862,8,2.3300943,0.1399830151349306,0.15882518887519836,0.018842173740267754,1.0
russian,26,0,Поездки на остров для молодых влюблённых студентов была незабываемой,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.5536325,0.15428028316237033,0.4095892041455954,0.2553089209832251,1.4900528,-0.0003757309009878917,0.025638258713297557,0.02601398961428545,8,2.4464867,0.13896794617176056,0.17591507732868195,0.03694713115692139,1.0
russian,26,0,Поездки на остров для молодых влюблённых студентов были незабываемыми,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.5894575,0.13317480441182852,0.38360178959555924,0.25042698518373074,1.4832008,0.0011489272541116591,0.0237417513428227,0.02259282408871104,8,2.4874134,0.1101827546954155,0.14715377986431122,0.03697102516889572,1.0
russian,26,0,Поездки на острова для молодых влюблённых студентов была незабываемой,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.5205843,0.12853697617538273,0.404869207367301,0.27633223119191824,1.5219411,-0.009606477639036598,0.02425369300981403,0.03386017064885063,8,2.4114048,0.14110251888632774,0.16800400614738464,0.0269014872610569,1.0
russian,26,0,Поездки на острова для молодых влюблённых студентов были незабываемыми,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.5593512,0.10515605579130352,0.3792224351782352,0.2740663793869317,1.5289528,-0.009627894602847544,0.02290802766874552,0.03253592227159306,8,2.459447,0.11680510081350803,0.14597651362419128,0.02917141281068325,0.0
russian,27,0,Полёт через пролив из-за усилившегося северного ветра был запрещён,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.3340138,0.13402232779526457,0.24398477235738483,0.10996244456212026,1.7018929,0.01572809473836788,0.03951270245595997,0.023784607717592093,8,2.4755507,0.07883802553017934,0.11643033723036449,0.03759231170018514,0.6666666666666666
russian,27,0,Полёт через пролив из-за усилившегося северного ветра были запрещены,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.3206477,0.1568856257268152,0.2617646264079639,0.10487900068114868,1.6789925,0.021008743303720438,0.04378458077834773,0.022775837474627296,8,2.4742887,0.09272779896855354,0.13278049727280936,0.040052698304255806,0.6666666666666666
russian,27,0,Полёт через проливы из-за усилившегося северного ветра был запрещён,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3865666,0.09640078513951345,0.22708107886733883,0.1306802937278254,1.7042156,0.018205783669987017,0.0373068643864323,0.019101080716445284,8,2.5149386,0.06409068405628204,0.11075194925069809,0.046661265194416046,0.3333333333333333
russian,27,0,Полёт через проливы из-за усилившегося северного ветра были запрещены,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.3760475,0.07883084410855101,0.22978397254607053,0.1509531284375195,1.6944754,0.020597773944859222,0.039754523529210835,0.019156749584351613,8,2.5076697,0.07702642679214478,0.12104002137978871,0.044013594587643944,0.3333333333333333
russian,27,0,Полёты через пролив из-за усилившегося северного ветра был запрещён,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.4711529,0.16086851075111877,0.26920037649011447,0.10833186573899573,1.7018844,0.021425512200970814,0.043755288120711486,0.022329775919740672,8,2.5724022,0.11100503553946812,0.14166490733623505,0.030659871796766918,0.3333333333333333
russian,27,0,Полёты через пролив из-за усилившегося северного ветра были запрещены,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.466021,0.17761956455223782,0.2789596726122959,0.10134010806005804,1.7406061,0.022056034640172917,0.04653625920655327,0.024480224566380358,8,2.5738134,0.11111075182755788,0.14934170246124268,0.03823095063368479,0.3333333333333333
russian,27,0,Полёты через проливы из-за усилившегося северного ветра был запрещён,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.5425835,0.10786428065028607,0.24060646022382268,0.1327421795735366,1.7104886,0.017261517516445935,0.036090221626714165,0.01882870411026823,8,2.6085474,0.08122736091415088,0.12511653949817023,0.04388917858401934,0.3333333333333333
russian,27,0,Полёты через проливы из-за усилившегося северного ветра были запрещены,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.5341996,0.07572577450341338,0.2318069017641586,0.15608112726074524,1.7551181,0.016993144375694,0.03778645932548918,0.02079331494979518,8,2.6052513,0.08466731011867523,0.1291598156094551,0.04449250549077988,0.3333333333333333
russian,28,0,Прогулка через парк для ценителей ландшафтного дизайна была приятной,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.5794777,0.025204760316410103,0.32898565392533785,0.30378089360892774,1.6928463,0.027056101926596816,0.045569405227543665,0.01851330330094685,8,2.4443772,0.1466839723289013,0.18091122806072235,0.03422725573182106,1.0
russian,28,0,Прогулка через парк для ценителей ландшафтного дизайна были приятными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.4792364,0.0490041743600159,0.32826538408262423,0.2792612097226083,1.5345837,0.02578206925400541,0.03770398483620034,0.011921915582194931,8,2.3772283,0.13779893890023232,0.16759136319160461,0.0297924242913723,1.0
russian,28,0,Прогулка через парки для ценителей ландшафтного дизайна была приятной,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.53112,-0.05535327813558979,0.29260759294993477,0.34796087108552454,1.7052759,0.03174782494928881,0.047867879952640024,0.01612005500335122,8,2.4290931,0.1458617765456438,0.17537826299667358,0.029516486451029778,1.0
russian,28,0,Прогулка через парки для ценителей ландшафтного дизайна были приятными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.4398072,-0.048423723824089396,0.2873248307558242,0.3357485545799136,1.5548627,0.027206183370019843,0.04077649312101774,0.013570309750997897,8,2.3653054,0.1364329271018505,0.16592037677764893,0.029487449675798416,1.0
russian,28,0,Прогулки через парк для ценителей ландшафтного дизайна была приятной,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.5839163,0.045578920100524556,0.3275672435804154,0.28198832347989083,1.656525,0.015771224317254563,0.032433594623591175,0.016662370306336615,8,2.462974,0.09970012307167053,0.13836070895195007,0.03866058588027954,0.0
russian,28,0,Прогулки через парк для ценителей ландшафтного дизайна были приятными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.5047492,-0.003970356355421245,0.28574875586200504,0.2897191122174263,1.5980592,0.02021608807368201,0.035677352407952875,0.015461264334270863,8,2.4328806,0.11113737523555756,0.1469297856092453,0.035792410373687744,0.0
russian,28,0,Прогулки через парки для ценителей ландшафтного дизайна была приятной,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.5684977,-0.014394880636245944,0.30276937485614325,0.3171642554923892,1.6672682,0.01869614708418798,0.03258225333412685,0.013886106249938867,8,2.4285,0.09730476513504982,0.1266345977783203,0.029329832643270493,0.0
russian,28,0,Прогулки через парки для ценителей ландшафтного дизайна были приятными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.4421395,-0.08616220620751847,0.2564907880005194,0.34265299420803785,1.6167749,0.019379149563959638,0.03551934043644767,0.016140190872488032,8,2.4035146,0.10268484428524971,0.13715550303459167,0.034470658749341965,0.0
russian,29,0,Прыжок через костёр для обладателей коротких ног был рискованным,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.400465,-0.19982338989098025,0.23695431334022032,0.4367777032312006,1.4491599,0.014483760598386974,0.02990819593388262,0.015424435335495645,8,2.3171768,0.1587159615010023,0.1718532145023346,0.013137253001332283,1.0
russian,29,0,Прыжок через костёр для обладателей коротких ног были рискованными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.4226104,-0.17973823833349342,0.24510843155835574,0.42484666989184916,1.4066011,0.011157150766859133,0.023298911902077765,0.012141761135218632,8,2.2836325,0.14766780845820904,0.15747275948524475,0.009804951027035713,1.0
russian,29,0,Прыжок через костры для обладателей коротких ног был рискованным,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.4925926,-0.13313610782352042,0.27407087527244584,0.40720698309596626,1.5166668,0.02417111925183616,0.043771481284129575,0.019600362032293418,8,2.3043644,0.17500073835253716,0.18593181669712067,0.010931078344583511,1.0
russian,29,0,Прыжок через костры для обладателей коротких ног были рискованными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.4663811,-0.1988107544311788,0.247360550618032,0.44617130504921076,1.5005219,0.013860771766118218,0.03417941376389044,0.020318641997772224,8,2.3227866,0.16716111823916435,0.1800958514213562,0.012934733182191849,1.0
