lg,item,syn,sentence,condition,headn,attn,verbn,source_file,language,leftward_entropy,leftward_attn_diff,leftward_attn_to_head,leftward_attn_to_attractor,nsubj_entropy,nsubj_attn_diff,nsubj_attn_to_head,nsubj_attn_to_attractor,top5_layer,top5_entropy,top5_attn_diff,top5_attn_to_head,top5_attn_to_attractor,top5_head_in_top5
turkish,20,0,modacının taksicisi saatlerce durmaksızın içti,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.5834811,-0.004927395517006517,0.09052148968912661,0.09544888520613312,0.93599623,-0.03124102374299582,0.020832821191788753,0.05207384493478458,8,1.7802464,-0.08214655704796314,0.0452924408018589,0.12743899784982204,0.5
turkish,21,0,sanatçıların çalgıcısı feci bir şekilde öldüler,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.3618456,0.050470205722376704,0.09513899739831685,0.04466879167594016,1.0545763,-0.001092319529307595,0.01664090021919549,0.01773321974850308,8,1.427283,0.025572771206498146,0.04295678436756134,0.017384013161063194,0.0
turkish,21,0,sanatçıların çalgıcısı feci bir şekilde öldü,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.2472086,0.03612261794041842,0.09225746281445027,0.05613484487403184,1.0297568,0.0016725373362238116,0.019462568506651224,0.017790031170427413,8,1.2682521,0.02679475024342537,0.051614634692668915,0.024819884449243546,1.0
turkish,21,0,sanatçının çalgıcısı feci bir şekilde öldüler,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.3671082,0.048243974498473105,0.09540893211960792,0.04716495762113482,1.058146,0.0030415943402701375,0.0183459997760508,0.015304405435780665,8,1.4305168,0.024362068623304367,0.04278542101383209,0.018423352390527725,0.0
turkish,21,0,sanatçının çalgıcısı feci bir şekilde öldü,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.2326057,0.03487589412834495,0.09169646464288235,0.05682057051453739,1.0196636,0.006386512576048631,0.02129065247329436,0.014904139897245728,8,1.3086293,0.03439446538686752,0.058088965713977814,0.02369450032711029,1.0
turkish,22,0,dedektiflerin dişçisi ilk kez çılgınca eğlendiler,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.3889132,0.004231028456706554,0.06750151567393914,0.06327048721723258,0.9972521,-0.004072851484308138,0.01788731088242772,0.02196016236673586,8,1.495021,0.009673184715211391,0.033499617129564285,0.023826432414352894,0.0
turkish,22,0,dedektiflerin dişçisi ilk kez çılgınca eğlendi,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.3765273,0.0032369207008741798,0.06633051488315686,0.06309359418228269,0.9939529,-0.005138059800397698,0.016479352111677413,0.021617411912075113,8,1.4578598,0.009606797248125076,0.03285353444516659,0.02324673719704151,0.0
turkish,22,0,dedektifin dişçisi ilk kez çılgınca eğlendiler,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.3816463,0.008367538888705894,0.0656628884433303,0.05729534955462441,0.99005204,-0.0052907079538922815,0.01721032113080443,0.02250102908469671,8,1.4945605,0.011506352573633194,0.03517531976103783,0.023668967187404633,0.0
turkish,22,0,dedektifin dişçisi ilk kez çılgınca eğlendi,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.3705109,0.008147394424304366,0.06488993279635906,0.056742538372054695,0.9859689,-0.006620846802779456,0.01602796079202602,0.022648807594805476,8,1.4772677,0.012087785638868809,0.036068196408450603,0.023980410769581795,0.0
turkish,23,0,esnafların müşterisi şikayettten hemen sonra sustular,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.7658561,-0.004884492605924606,0.05891444692388177,0.06379893952980638,1.0750567,-0.011794131991518953,0.014195753338253781,0.025989885329772734,8,1.982382,-0.0036992542445659637,0.03747815266251564,0.041177406907081604,0.0
turkish,23,0,esnafların müşterisi şikayettten hemen sonra sustu,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.6922247,-0.007782879844307899,0.06209884341806173,0.06988172326236963,1.0465271,-0.012238519071183873,0.013305993365452195,0.02554451243663607,8,1.8640199,0.003971196711063385,0.03892498463392258,0.03495378792285919,0.0
turkish,23,0,esnafın müşterisi şikayettten hemen sonra sustular,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.7685146,0.0035462346859276295,0.06337909586727619,0.05983286118134856,1.0799166,-0.01724254017321982,0.014274453373900542,0.03151699354712036,8,1.9375663,-0.010712850838899612,0.03161705657839775,0.04232990741729736,0.0
turkish,23,0,esnafın müşterisi şikayettten hemen sonra sustu,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.6905649,-0.004970126692205668,0.06485178023576736,0.06982190692797303,1.0568578,-0.015696128135974163,0.014412003130402695,0.030108131266376858,8,1.819915,-0.008323181420564651,0.03385436534881592,0.04217754676938057,0.0
turkish,24,0,şarkıcıların koruması her zamanki gibi geciktiler,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.431068,-0.009019537223502993,0.05500164106488228,0.06402117828838527,1.0605402,-0.032554631829198044,0.016064911006088776,0.04861954283528682,8,1.5243613,-0.005470156669616699,0.03366819769144058,0.03913835436105728,1.0
turkish,24,0,şarkıcıların koruması her zamanki gibi gecikti,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.4272282,-0.00950411190278828,0.052885614521801474,0.06238972642458975,1.0375289,-0.030467896360359605,0.016330049019683202,0.0467979453800428,8,1.5043389,-0.007500849664211273,0.030569955706596375,0.03807080537080765,0.0
turkish,24,0,şarkıcının koruması her zamanki gibi geciktiler,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.444515,-0.0296420578379184,0.04931606291793287,0.07895812075585126,1.0473485,-0.032778954410614604,0.014915494977208255,0.04769444938782286,8,1.5122763,-0.0105057992041111,0.03245364502072334,0.04295944422483444,1.0
turkish,24,0,şarkıcının koruması her zamanki gibi gecikti,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.4427423,-0.026586382137611508,0.049188664415851235,0.07577504655346275,1.0312726,-0.03079734137662271,0.014857764137173036,0.04565510551379574,8,1.5026109,-0.011579455807805061,0.0304755549877882,0.04205501079559326,0.0
turkish,25,0,göstericilerin izleyicisi akşama kadar sessizce oturdular,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.5424533,0.035789464972913264,0.09691152200102807,0.061122057028114796,1.0652514,-0.0008296969193906989,0.025717078993329777,0.026546775912720477,8,1.6533529,0.02028462290763855,0.056748274713754654,0.036463651806116104,1.0
turkish,25,0,göstericilerin izleyicisi akşama kadar sessizce oturdu,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.4961499,0.04625696912407875,0.10959586184471845,0.06333889272063971,0.9808084,-0.0030297595058073057,0.025307805329794063,0.02833756483560137,8,1.5524135,0.026971474289894104,0.06752467155456543,0.040553197264671326,1.0
turkish,25,0,göstericinin izleyicisi akşama kadar sessizce oturdular,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.565037,0.03340504709631205,0.0987708380445838,0.06536579094827175,1.0844512,-0.0071010847590514455,0.02556840568431653,0.03266949044336798,8,1.6777126,0.017576664686203003,0.05524782836437225,0.03767116367816925,1.0
turkish,25,0,göstericinin izleyicisi akşama kadar sessizce oturdu,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.5144132,0.04423341192305088,0.11201451681554317,0.0677811048924923,0.99322593,-0.009202454962724005,0.02516573727480136,0.034368192237525366,8,1.5973129,0.025094851851463318,0.06883114576339722,0.0437362939119339,1.0
turkish,26,0,cerrahların hastası akşamki gösteriden önce kaçtılar,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.6289752,-0.002748081600293517,0.04658262426964939,0.049330705869942905,1.0527686,-0.0016176483934170261,0.017033026862938217,0.01865067525635524,8,1.6751103,-0.0037268679589033127,0.014941925182938576,0.01866879314184189,0.0
turkish,26,0,cerrahların hastası akşamki gösteriden önce kaçtı,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.5660688,0.0034223702270537613,0.05698693064041436,0.05356456041336059,1.0189639,-0.004185118224071788,0.016437466823060735,0.020622585047132526,8,1.6060971,0.0017359182238578796,0.02364972233772278,0.0219138041138649,0.0
turkish,26,0,cerrahın hastası akşamki gösteriden önce kaçtılar,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.6437356,0.00841662148013711,0.054562692623585464,0.046146071143448354,1.060304,-0.008115257534436537,0.01535428603397726,0.023469543568413798,8,1.6866837,-0.0031065549701452255,0.016188155859708786,0.01929471082985401,0.0
turkish,26,0,cerrahın hastası akşamki gösteriden önce kaçtı,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.5788461,0.01652432410046458,0.06780074061825872,0.05127641651779413,1.0278208,-0.010002238277409963,0.016202225870542715,0.026204464147952678,8,1.6278667,0.004111401736736298,0.027378877624869347,0.02326747588813305,0.0
turkish,27,0,dalgıçların annesi bile bile geç kaldılar,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.3773067,-0.037604373134672645,0.05710238236933947,0.09470675550401211,0.9043479,-0.01316211600033057,0.020414612567401492,0.03357672856773206,8,1.4768523,-0.018014390021562576,0.029150377959012985,0.04716476798057556,0.0
turkish,27,0,dalgıçların annesi bile bile geç kaldı,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.373142,-0.04319286197423935,0.059091577865183355,0.1022844398394227,0.92808723,-0.0039679196612269155,0.025644006053335035,0.02961192571456195,8,1.3772252,-0.01384633406996727,0.029579147696495056,0.043425481766462326,0.0
turkish,27,0,dalgıcın annesi bile bile geç kaldılar,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.3437458,-0.05005507729947567,0.04381696209311485,0.09387203939259052,0.86627614,-0.0174816326144537,0.008763079482014291,0.026244712096467993,8,1.4673417,-0.03476405516266823,0.022292528301477432,0.05705658346414566,0.0
turkish,27,0,dalgıcın annesi bile bile geç kaldı,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.3591664,-0.050338742602616546,0.051222108956426385,0.10156085155904293,0.8942564,-0.012390481822876609,0.01104296056291787,0.02343344238579448,8,1.4100956,-0.027630191296339035,0.028021320700645447,0.05565151199698448,0.0
turkish,28,0,fabrikatörlerin işçisi beklenmedik bir anda hastalandılar,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.2672102,-0.029022982949391006,0.02854928052984178,0.05757226347923279,1.1683066,-0.01032895556099902,0.023759202345308948,0.03408815790630797,8,1.3904514,0.0030158068984746933,0.029247667640447617,0.026231860741972923,1.0
turkish,28,0,fabrikatörlerin işçisi beklenmedik bir anda hastalandı,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.2457638,-0.03293820766266435,0.029653580975718796,0.06259178863838315,1.1313156,-0.01259443636117794,0.020591322492271046,0.03318575885344899,8,1.4793298,0.004669219255447388,0.031913649290800095,0.027244430035352707,0.0
turkish,28,0,fabrikatörün işçisi beklenmedik bir anda hastalandılar,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.2401571,-0.026720311085227877,0.027311759104486556,0.05403207018971443,1.1910615,-0.013815935572210947,0.02197242359829943,0.035788359170510375,8,1.4077259,0.001318683847784996,0.03022835962474346,0.028909675776958466,1.0
turkish,28,0,fabrikatörün işçisi beklenmedik bir anda hastalandı,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.2092607,-0.02428048646543175,0.02981057947035879,0.054091065935790536,1.1472336,-0.01613821618855127,0.01919362501944306,0.03533184120799433,8,1.4908595,0.004159919917583466,0.032851047813892365,0.0286911278963089,1.0
turkish,29,0,komedyenlerin yardımcısı poyrazdan dolayı üşüdüler,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.5313251,-0.0471593160298653,0.059195864747744055,0.10635518077760935,1.0260587,-0.03818352190345375,0.010550792587412634,0.04873431449086638,8,1.7245622,-0.0328375610212485,0.031055673956871033,0.06389323497811954,0.0
turkish,29,0,komedyenlerin yardımcısı poyrazdan dolayı üşüdü,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.5595443,-0.047307348053436726,0.06540096996274467,0.11270831801618139,1.105205,-0.03352318844386275,0.01260463309378205,0.0461278215376448,8,1.7663999,-0.031298390279213585,0.04605301717917124,0.07735140745838483,1.0
turkish,29,0,komedyenin yardımcısı poyrazdan dolayı üşüdüler,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.5151166,-0.028748521278612316,0.06368375357706099,0.09243227485567332,1.0152261,-0.028767286718208614,0.008148945745940257,0.03691623246414887,8,1.6547909,-0.041078166415294014,0.022366038834055264,0.06344420524934928,0.0
turkish,29,0,komedyenin yardımcısı poyrazdan dolayı üşüdü,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.5659978,-0.03642916488461197,0.06985412642049292,0.10628329130510489,1.0901972,-0.03294456707021141,0.009911792976131059,0.04285636004634246,8,1.7244943,-0.04811509760717551,0.029786183809240658,0.07790128141641617,0.0
turkish,30,0,şoförlerin yolcusu yemekten sonra yine acıktılar,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.4981601,0.01537124402821064,0.06949295364320278,0.054121709614992144,1.0191346,-0.004816415584264178,0.014068514779773977,0.018884930364038155,8,1.515805,-0.000327330082654953,0.030383601784706116,0.03071093186736107,0.0
turkish,30,0,şoförlerin yolcusu yemekten sonra yine acıktı,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.4731828,0.02285716636106372,0.07550114654004574,0.05264398017898202,1.0339546,-0.004784186151664471,0.01430797427710786,0.01909216042877233,8,1.517251,0.0018376559019088745,0.03193294629454613,0.030095290392637253,0.0
turkish,30,0,şoförün yolcusu yemekten sonra yine acıktılar,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.5006005,0.01813650717958808,0.07323177633807063,0.05509526915848255,1.0101141,-0.0064658395580408975,0.012152480447548441,0.01861832000558934,8,1.5284176,-0.004567012190818787,0.027876589447259903,0.03244360163807869,0.0
turkish,30,0,şoförün yolcusu yemekten sonra yine acıktı,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.4673948,0.028739315643906593,0.08160226102918386,0.05286294538527727,1.028372,-0.005983010295676649,0.012874229717999697,0.018857240013676346,8,1.5460309,0.00021369010210037231,0.032346032559871674,0.0321323424577713,0.0
turkish,31,0,mühendislerin kapıcısı erken ödemeden dolayı sevindiler,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.55605,-0.004612039588391781,0.06354788318276405,0.06815992277115583,0.9547308,-0.004087209848034945,0.01396994770091169,0.018057157548946635,8,1.5857334,0.016634970903396606,0.044801682233810425,0.02816671133041382,0.0
turkish,31,0,mühendislerin kapıcısı erken ödemeden dolayı sevindi,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.5720608,-0.00956374341621995,0.06411667373031378,0.07368041714653373,0.9493364,-0.005587390156961192,0.013174516803616143,0.018761906960577335,8,1.5382406,0.017107242718338966,0.04387450963258743,0.026767266914248466,0.0
turkish,31,0,mühendisin kapıcısı erken ödemeden dolayı sevindiler,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.5531205,-0.0036576430313289164,0.059308843314647676,0.0629664863459766,0.94740856,-0.0063669433378223065,0.012102037240400421,0.018468980578222726,8,1.5858853,0.00842779316008091,0.0386185422539711,0.03019074909389019,0.0
turkish,31,0,mühendisin kapıcısı erken ödemeden dolayı sevindi,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.571518,-0.006655315216630697,0.06166048739105463,0.06831580260768533,0.9355011,-0.0071542228854823975,0.01133630769648022,0.018490530581962615,8,1.549335,0.015439420938491821,0.043197520077228546,0.027758099138736725,0.0
turkish,32,0,pazarcıların nakliyecisi mesaiden hemen sonra uzandılar,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.5650723,0.02638227418065071,0.06863336935639382,0.0422510951757431,1.1973989,-0.010929307152181166,0.01753840665250763,0.0284677138046888,8,1.7785453,0.0252097025513649,0.04321477562189102,0.018005073070526123,0.0
turkish,32,0,pazarcıların nakliyecisi mesaiden hemen sonra uzandı,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.5593491,0.024847162514925004,0.06811196152120828,0.043264799006283286,1.1921533,-0.010349432682584592,0.017358319256481992,0.027707751939066584,8,1.7936976,0.0326787531375885,0.050195202231407166,0.017516449093818665,0.0
turkish,32,0,pazarcının nakliyecisi mesaiden hemen sonra uzandılar,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.5686891,0.022287848591804504,0.06839750781655311,0.04610965922474861,1.2017243,-0.01137146142357608,0.017926421345885048,0.029297882769461124,8,1.7142276,0.017806977033615112,0.03545879200100899,0.017651814967393875,0.0
turkish,32,0,pazarcının nakliyecisi mesaiden hemen sonra uzandı,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.5635386,0.020519277080893517,0.06842646785080433,0.04790719076991081,1.1978486,-0.010763702797940766,0.017993622353388618,0.028757325151329383,8,1.7266164,0.024991350248456,0.04264190420508385,0.017650553956627846,0.0
turkish,33,0,oyuncuların eğitimcisi ilk denemede epey zorlandılar,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.5985649,0.01934837447479367,0.07806583680212498,0.058717462327331306,0.9812973,-0.022084101568179904,0.01158180117054144,0.033665902738721346,8,1.2192343,0.009364167228341103,0.023167677223682404,0.013803509995341301,0.0
turkish,33,0,oyuncuların eğitimcisi ilk denemede epey zorlandı,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.5683391,0.023670633509755134,0.08177623581141233,0.0581056023016572,0.98971593,-0.02547730265937389,0.011795732672908343,0.03727303533228223,8,1.1970187,0.010884474962949753,0.02396324649453163,0.013078771531581879,0.0
turkish,33,0,oyuncunun eğitimcisi ilk denemede epey zorlandılar,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.5773028,0.023264856450259684,0.0770427580922842,0.05377790164202452,0.9477666,-0.00787990733465449,0.01138958472147351,0.019269492056128,8,1.1955112,0.009057499468326569,0.02285037934780121,0.01379287987947464,0.0
turkish,33,0,oyuncunun eğitimcisi ilk denemede epey zorlandı,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.544292,0.023903400544077157,0.07986372737213969,0.05596032682806253,0.95148677,-0.009010336621759051,0.011564613338850904,0.020574949960609955,8,1.1782036,0.009719090536236763,0.023208625614643097,0.013489535078406334,0.0
turkish,34,0,mankenlerin modacısı geç bir vakitte kalktılar,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.5158168,-0.010507137631066144,0.044608679204247895,0.05511581683531404,1.0519917,-0.0017747903978771018,0.011843943011624603,0.013618733409501704,8,1.6034214,0.00705378782004118,0.029896528460085392,0.022842740640044212,0.0
turkish,34,0,mankenlerin modacısı geç bir vakitte kalktı,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.4455898,-0.008527784934267401,0.050259771617129446,0.05878755655139685,1.0075015,-0.0031827537304921884,0.011017454575817959,0.014200208306310146,8,1.5396153,0.017846666276454926,0.04501550272107124,0.027168836444616318,0.5
turkish,34,0,mankenin modacısı geç bir vakitte kalktılar,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.531543,-0.009060503263026477,0.047195851383730766,0.056256354646757246,1.0610459,-0.0029161615974661937,0.0120954391954329,0.015011600792899094,8,1.5941179,0.004895750433206558,0.02874983474612236,0.023854084312915802,0.0
turkish,34,0,mankenin modacısı geç bir vakitte kalktı,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.4620106,-0.0066982354037463665,0.054660651041194795,0.06135888644494116,1.021412,-0.004030973111789548,0.011774804764911684,0.015805777876701232,8,1.5632808,0.009050318971276283,0.04146088846027851,0.03241056948900223,0.5
turkish,35,0,konukların teyzesi müthiş bir ağrıyla uyandılar,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.5685396,0.009355436125770212,0.07437363956123591,0.06501820343546569,1.0404137,-0.007590631125606251,0.01348723481136176,0.02107786593696801,8,1.4547385,0.005747176241129637,0.02683834731578827,0.021091171074658632,0.0
turkish,35,0,konukların teyzesi müthiş bir ağrıyla uyandı,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.5656908,0.009332651365548372,0.0802686074282974,0.07093595606274902,1.0472484,-0.006850385022346472,0.013004240213547291,0.019854625235893764,8,1.4196253,0.0054330043494701385,0.025086937472224236,0.019653933122754097,0.0
turkish,35,0,konuğun teyzesi müthiş bir ağrıyla uyandılar,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.5171716,0.014991722023114561,0.06781046674586833,0.05281874472275376,1.0509188,-0.013790861662891984,0.011566181885154948,0.02535704354804693,8,1.4531015,-0.0009161969646811485,0.025143181905150414,0.026059378869831562,0.0
turkish,35,0,konuğun teyzesi müthiş bir ağrıyla uyandı,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.5119522,0.020029050577431918,0.07602313524112106,0.05599408466368914,1.0507021,-0.011753985942141299,0.011088765955673808,0.022842751897815105,8,1.4275138,0.0005975347012281418,0.024364587850868702,0.02376705314964056,0.0
turkish,36,0,oğlanların amcası boş bir caddede yürüdüler,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.6054928,-0.027627908531576394,0.04593086084350943,0.07355876937508583,1.1703818,-0.016214320429116923,0.014055730158816004,0.030270050587932928,8,1.5507792,-0.007641056552529335,0.019007278606295586,0.02664833515882492,0.0
turkish,36,0,oğlanların amcası boş bir caddede yürüdü,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.5501144,-0.028048318019136785,0.05085374410264194,0.07890206212177872,1.1163576,-0.01784060246845911,0.015315371952965506,0.033155974421424615,8,1.5088731,0.0013020066544413567,0.030819682404398918,0.02951767574995756,0.0
turkish,36,0,oğlanın amcası boş bir caddede yürüdüler,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.5749929,-0.028599965339526533,0.041170160425826906,0.06977012576535344,1.1754538,-0.014724920191474667,0.013714689019070646,0.028439609210545315,8,1.5407557,-0.00601465068757534,0.016838237643241882,0.022852888330817223,0.0
turkish,36,0,oğlanın amcası boş bir caddede yürüdü,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.521732,-0.028860001545399427,0.04600383285433054,0.07486383439972996,1.1146083,-0.015447724935484075,0.014811768446043061,0.030259493381527135,8,1.4913976,-0.00395031925290823,0.025424695573747158,0.029375014826655388,0.0
turkish,37,0,avukatların komşusu toplantıdan sonra birden sarardılar,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.5067241,0.006138271791860462,0.06059214142151177,0.054453869629651305,0.94741267,-0.011993791218810657,0.010130076816403743,0.0221238680352144,8,1.4307451,0.01210247166454792,0.032728489488363266,0.020626017823815346,1.0
turkish,37,0,avukatların komşusu toplantıdan sonra birden sarardı,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.4954338,0.013805054128170013,0.06927004661411047,0.05546499248594046,0.94908637,-0.010933942132305674,0.010210910149999109,0.021144852282304782,8,1.4161153,0.012337163090705872,0.03028552234172821,0.01794835925102234,1.0
turkish,37,0,avukatın komşusu toplantıdan sonra birden sarardılar,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.5092045,0.007587449718266725,0.061319660115987065,0.05373221039772034,0.9755861,-0.015441431164617825,0.010418121203383635,0.02585955236800146,8,1.4181992,0.010273566469550133,0.03097202628850937,0.020698459818959236,1.0
turkish,37,0,avukatın komşusu toplantıdan sonra birden sarardı,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.5018891,0.014503033924847841,0.07141205361112953,0.05690901968628168,0.98251027,-0.014736223486943345,0.01068362585738214,0.025419849344325486,8,1.4111944,0.010388555005192757,0.029032079502940178,0.01864352449774742,1.0
turkish,38,0,ünlülerin falcısı yabancı bir ülkede kayboldular,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.6262115,-0.00023255343548953534,0.08084599287249147,0.08107854630798102,1.0540649,0.008280286127990167,0.023102907302791208,0.014822621174801043,8,1.7370831,0.019766561686992645,0.040772635489702225,0.02100607380270958,0.0
turkish,38,0,ünlülerin falcısı yabancı bir ülkede kayboldu,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.498386,0.00255550155416131,0.08064769236370921,0.0780921908095479,0.980285,0.0065320286449292555,0.023556832376834792,0.017024803731905534,8,1.6652589,0.030951738357543945,0.05455932021141052,0.023607581853866577,0.0
turkish,38,0,ünlünün falcısı yabancı bir ülkede kayboldular,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.679999,-0.025072261318564416,0.08095871843397617,0.10603097975254058,1.0789988,0.00036230872981377613,0.02213533522851776,0.021773026498703985,8,1.7151409,0.015981633216142654,0.03679734095931053,0.020815707743167877,0.0
turkish,38,0,ünlünün falcısı yabancı bir ülkede kayboldu,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.5643142,-0.016385379433631896,0.08530527278780937,0.10169065222144127,1.0074301,-0.0016288712387449778,0.023021653879663973,0.02465052511840895,8,1.6212122,0.022002000361680984,0.0451960563659668,0.023194056004285812,0.0
turkish,39,0,çiftçilerin bekçisi normalden çok yavaş gezindiler,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.5090855,0.000965892244130373,0.05595051646232605,0.05498462421819568,0.8954997,-0.0024140465256664357,0.008610583194729316,0.011024629720395751,8,1.6422364,0.015666045248508453,0.04180965572595596,0.02614361047744751,0.0
turkish,39,0,çiftçilerin bekçisi normalden çok yavaş gezindi,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.542808,-0.0018353186547756194,0.05508202500641346,0.05691734366118908,0.90228844,-0.0029063954979193342,0.008466524332035874,0.011372919829955207,8,1.6160687,0.01638745330274105,0.042021770030260086,0.025634316727519035,0.0
turkish,39,0,çiftçinin bekçisi normalden çok yavaş gezindiler,condition_c,sg,sg,pl,tr_rus_all_conditions.csv,turkish,1.5081098,-0.0004458773881196976,0.053325246460735796,0.0537711238488555,0.91424257,-0.004266470505319831,0.008282101284316922,0.012548571789636753,8,1.6157997,0.011050388216972351,0.033045344054698944,0.021994955837726593,0.0
turkish,39,0,çiftçinin bekçisi normalden çok yavaş gezindi,condition_d,sg,sg,sg,tr_rus_all_conditions.csv,turkish,1.5232507,-0.0028476107865571974,0.05044136792421341,0.05328897871077061,0.92429894,-0.0051232240427324886,0.00818137880677483,0.013304602849507319,8,1.6085864,0.013242827728390694,0.03619218245148659,0.022949354723095894,0.0
turkish,40,0,kadınların ninesi geçen seneye göre dinçleştiler,condition_a,sg,pl,pl,tr_rus_all_conditions.csv,turkish,1.4552902,0.009317764127627016,0.046724132262170315,0.0374063681345433,1.0536098,0.0028660012547599757,0.017634296111555158,0.014768294856795183,8,1.5498202,-0.004402933642268181,0.019641205668449402,0.024044139310717583,0.0
turkish,40,0,kadınların ninesi geçen seneye göre dinçleşti,condition_b,sg,pl,sg,tr_rus_all_conditions.csv,turkish,1.411317,0.0150013848207891,0.053703848458826545,0.03870246363803744,0.9633811,0.00347099869053622,0.0189296338472559,0.01545863515671968,8,1.5062252,-0.006829952821135521,0.02096349559724331,0.02779344841837883,0.0
